Job Title,Company,Location,Salary,Skills,Experience,Posted Date,Avg_Salary_Million,Exp_Level
Frontend Developer,Tech Company 151,Remote,27-54 millions,"reactjs, typescript",Senior,2024-05-22,40.5,3
Mobile Developer,Tech Company 61,Ha Noi,15-28 millions,react native,Junior,2024-05-21,21.5,2
Mobile Developer,Tech Company 360,Ha Noi,66-112 millions,"flutter, dart",Manager,2024-02-25,89.0,5
Tester/QA,Tech Company 126,Ha Noi,6-18 millions,"manual testing, sql",Fresher,2024-03-21,12.0,1
Mobile Developer,Tech Company 384,Ha Noi,9-18 millions,react native,Fresher,2024-05-23,13.5,1
Tester/QA,Tech Company 356,Da Nang,23-47 millions,"automation, cypress",Senior,2025-10-22,35.0,3
Backend Developer,Tech Company 6,Ho Chi Minh,9-17 millions,"python, django",Fresher,2024-06-13,13.0,1
Tester/QA,Tech Company 117,Ho Chi Minh,18-30 millions,"java, appium",Junior,2025-12-27,24.0,2
Frontend Developer,Tech Company 206,Ho Chi Minh,18-28 millions,"html, css, js",Junior,2024-08-04,23.0,2
Fullstack Developer,Tech Company 419,Ho Chi Minh,29-58 millions,"python, vuejs, docker",Senior,2024-03-20,43.5,3
Mobile Developer,Tech Company 218,Ha Noi,26-59 millions,"kotlin, android",Senior,2025-10-24,42.5,3
Frontend Developer,Tech Company 123,Ho Chi Minh,16-31 millions,"angular, rxjs",Junior,2024-01-29,23.5,2
Frontend Developer,Tech Company 97,Ha Noi,16-31 millions,"vuejs, nuxt",Junior,2024-11-12,23.5,2
Backend Developer,Tech Company 23,Ha Noi,26-59 millions,"java, spring boot",Senior,2025-08-01,42.5,3
Data Scientist,Tech Company 360,Remote,27-56 millions,"sql, tableau, python",Senior,2024-05-12,41.5,3
Frontend Developer,Tech Company 301,Ho Chi Minh,25-58 millions,"vuejs, nuxt",Senior,2025-05-03,41.5,3
Fullstack Developer,Tech Company 48,Ho Chi Minh,44-77 millions,"react, node.js, mongo",Lead,2025-10-02,60.5,4
Data Scientist,Tech Company 494,Ho Chi Minh,66-113 millions,"python, pytorch, aws",Manager,2024-06-13,89.5,5
DevOps Engineer,Tech Company 320,Can Tho,23-46 millions,"azure, ci/cd, terraform",Senior,2025-01-03,34.5,3
Mobile Developer,Tech Company 491,Ho Chi Minh,42-80 millions,react native,Lead,2024-03-17,61.0,4
Tester/QA,Tech Company 281,Ha Noi,17-28 millions,"selenium, python",Junior,2024-11-12,22.5,2
Frontend Developer,Tech Company 83,Ha Noi,42-78 millions,"html, css, js",Lead,2024-10-29,60.0,4
DevOps Engineer,Tech Company 133,Ha Noi,7-20 millions,"aws, docker, k8s",Fresher,2025-04-16,13.5,1
Tester/QA,Tech Company 21,Remote,64-109 millions,"manual testing, sql",Manager,2025-05-14,86.5,5
Mobile Developer,Tech Company 488,Ho Chi Minh,16-30 millions,react native,Junior,2025-10-01,23.0,2
Mobile Developer,Tech Company 22,Ho Chi Minh,15-31 millions,"kotlin, android",Junior,2025-11-29,23.0,2
Data Scientist,Tech Company 149,Ha Noi,28-55 millions,"python, pytorch, aws",Senior,2024-04-17,41.5,3
Frontend Developer,Tech Company 179,Ha Noi,16-29 millions,"vuejs, nuxt",Junior,2024-04-05,22.5,2
Tester/QA,Tech Company 394,Ha Noi,14-31 millions,"selenium, python",Junior,2025-02-10,22.5,2
Mobile Developer,Tech Company 243,Ha Noi,18-29 millions,"flutter, dart",Junior,2025-03-16,23.5,2
AI/ML Engineer,Tech Company 343,Ho Chi Minh,8-18 millions,"c++, cuda, computer vision",Fresher,2024-08-07,13.0,1
Backend Developer,Tech Company 85,Ho Chi Minh,45-79 millions,"python, django",Lead,2024-10-31,62.0,4
Tester/QA,Tech Company 224,Da Nang,13-26 millions,"automation, cypress",Junior,2025-12-14,19.5,2
Mobile Developer,Tech Company 40,Ha Noi,16-31 millions,"flutter, dart",Junior,2024-07-22,23.5,2
Fullstack Developer,Tech Company 8,Ha Noi,28-59 millions,"java, angular, sql",Senior,2024-11-20,43.5,3
Fullstack Developer,Tech Company 209,Ha Noi,17-28 millions,"java, angular, sql",Junior,2025-11-21,22.5,2
Tester/QA,Tech Company 50,Ha Noi,17-30 millions,"manual testing, sql",Junior,2025-08-15,23.5,2
Data Scientist,Tech Company 194,Ha Noi,9-20 millions,"sql, tableau, python",Fresher,2025-09-07,14.5,1
Data Scientist,Tech Company 9,Ho Chi Minh,16-27 millions,"python, pytorch, aws",Junior,2025-01-07,21.5,2
Frontend Developer,Tech Company 181,Ho Chi Minh,17-29 millions,"html, css, js",Junior,2025-02-24,23.0,2
DevOps Engineer,Tech Company 91,Ha Noi,18-29 millions,"aws, docker, k8s",Junior,2025-01-17,23.5,2
Mobile Developer,Tech Company 224,Ho Chi Minh,26-58 millions,"kotlin, android",Senior,2025-11-27,42.0,3
Frontend Developer,Tech Company 9,Ha Noi,28-55 millions,"reactjs, typescript",Senior,2025-10-27,41.5,3
Tester/QA,Tech Company 342,Ho Chi Minh,28-57 millions,"selenium, python",Senior,2024-02-03,42.5,3
Data Scientist,Tech Company 487,Ho Chi Minh,16-28 millions,"sql, tableau, python",Junior,2025-04-25,22.0,2
Tester/QA,Tech Company 4,Remote,10-18 millions,"automation, cypress",Fresher,2025-02-09,14.0,1
AI/ML Engineer,Tech Company 345,Ha Noi,45-78 millions,"python, nlp, huggingface",Lead,2025-02-28,61.5,4
Mobile Developer,Tech Company 431,Da Nang,11-23 millions,"flutter, dart",Junior,2025-01-18,17.0,2
DevOps Engineer,Tech Company 124,Ha Noi,26-57 millions,"azure, ci/cd, terraform",Senior,2025-03-16,41.5,3
Mobile Developer,Tech Company 481,Ho Chi Minh,28-57 millions,"flutter, dart",Senior,2024-05-11,42.5,3
Fullstack Developer,Tech Company 119,Remote,27-55 millions,"java, angular, sql",Senior,2025-03-23,41.0,3
Frontend Developer,Tech Company 429,Ha Noi,10-19 millions,"html, css, js",Fresher,2024-09-23,14.5,1
Data Scientist,Tech Company 395,Da Nang,20-47 millions,"python, pandas, scikit-learn",Senior,2025-10-05,33.5,3
Frontend Developer,Tech Company 325,Ho Chi Minh,25-58 millions,"html, css, js",Senior,2025-04-09,41.5,3
Data Scientist,Tech Company 431,Ho Chi Minh,29-56 millions,"python, pytorch, aws",Senior,2025-07-02,42.5,3
Mobile Developer,Tech Company 322,Ha Noi,17-28 millions,"swift, ios",Junior,2024-05-27,22.5,2
Frontend Developer,Tech Company 73,Remote,8-18 millions,"reactjs, typescript",Fresher,2024-04-19,13.0,1
Frontend Developer,Tech Company 201,Da Nang,13-24 millions,"reactjs, typescript",Junior,2024-07-31,18.5,2
Tester/QA,Tech Company 338,Da Nang,12-22 millions,"manual testing, sql",Junior,2024-07-01,17.0,2
AI/ML Engineer,Tech Company 266,Ho Chi Minh,26-55 millions,"python, tensorflow, cv",Senior,2024-01-24,40.5,3
DevOps Engineer,Tech Company 113,Ho Chi Minh,29-55 millions,"aws, docker, k8s",Senior,2024-05-21,42.0,3
Fullstack Developer,Tech Company 179,Ha Noi,7-17 millions,"java, angular, sql",Fresher,2024-04-04,12.0,1
Tester/QA,Tech Company 129,Ha Noi,27-59 millions,"automation, cypress",Senior,2024-07-16,43.0,3
AI/ML Engineer,Tech Company 160,Ha Noi,14-31 millions,"python, nlp, huggingface",Junior,2025-08-24,22.5,2
Tester/QA,Tech Company 418,Ho Chi Minh,18-29 millions,"automation, cypress",Junior,2024-10-05,23.5,2
Mobile Developer,Tech Company 420,Ho Chi Minh,15-29 millions,"kotlin, android",Junior,2025-10-09,22.0,2
Backend Developer,Tech Company 184,Ho Chi Minh,64-111 millions,"python, django",Manager,2024-07-09,87.5,5
Data Scientist,Tech Company 288,Ha Noi,27-56 millions,"sql, tableau, python",Senior,2024-08-26,41.5,3
Data Scientist,Tech Company 485,Ho Chi Minh,7-19 millions,"python, pytorch, aws",Fresher,2025-09-14,13.0,1
Frontend Developer,Tech Company 102,Da Nang,36-65 millions,"html, css, js",Lead,2024-11-23,50.5,4
Tester/QA,Tech Company 232,Ha Noi,18-29 millions,"selenium, python",Junior,2024-05-07,23.5,2
Mobile Developer,Tech Company 402,Ho Chi Minh,16-28 millions,react native,Junior,2025-10-21,22.0,2
Tester/QA,Tech Company 459,Remote,40-78 millions,"java, appium",Lead,2024-02-07,59.0,4
DevOps Engineer,Tech Company 371,Ha Noi,25-57 millions,"linux, jenkins, ansible",Senior,2025-03-01,41.0,3
DevOps Engineer,Tech Company 314,Ho Chi Minh,14-31 millions,"azure, ci/cd, terraform",Junior,2025-05-20,22.5,2
Tester/QA,Tech Company 432,Ho Chi Minh,10-21 millions,"automation, cypress",Fresher,2024-05-04,15.5,1
Backend Developer,Tech Company 166,Ha Noi,14-27 millions,"java, spring boot",Junior,2024-04-17,20.5,2
Data Scientist,Tech Company 418,Ha Noi,42-80 millions,"python, pandas, scikit-learn",Lead,2025-01-12,61.0,4
Backend Developer,Tech Company 485,Remote,43-73 millions,"go, microservices",Lead,2024-02-19,58.0,4
Mobile Developer,Tech Company 236,Ho Chi Minh,17-32 millions,"swift, ios",Junior,2025-08-20,24.5,2
Fullstack Developer,Tech Company 327,Ho Chi Minh,10-21 millions,"python, vuejs, docker",Fresher,2025-02-27,15.5,1
Data Scientist,Tech Company 165,Ho Chi Minh,16-29 millions,"python, pytorch, aws",Junior,2024-10-14,22.5,2
Frontend Developer,Tech Company 286,Ha Noi,28-58 millions,"angular, rxjs",Senior,2024-12-27,43.0,3
Data Scientist,Tech Company 109,Ho Chi Minh,25-59 millions,"python, pytorch, aws",Senior,2024-03-02,42.0,3
AI/ML Engineer,Tech Company 55,Da Nang,22-45 millions,"c++, cuda, computer vision",Senior,2025-05-31,33.5,3
DevOps Engineer,Tech Company 104,Ho Chi Minh,45-81 millions,"azure, ci/cd, terraform",Lead,2025-06-09,63.0,4
AI/ML Engineer,Tech Company 332,Ho Chi Minh,26-56 millions,"python, nlp, huggingface",Senior,2025-08-14,41.0,3
Frontend Developer,Tech Company 137,Ha Noi,7-20 millions,"reactjs, typescript",Fresher,2024-07-10,13.5,1
Tester/QA,Tech Company 182,Ha Noi,7-21 millions,"java, appium",Fresher,2024-03-27,14.0,1
Mobile Developer,Tech Company 26,Ho Chi Minh,14-28 millions,"swift, ios",Junior,2024-04-10,21.0,2
Mobile Developer,Tech Company 142,Ha Noi,26-57 millions,react native,Senior,2025-08-31,41.5,3
Mobile Developer,Tech Company 113,Ha Noi,28-58 millions,"flutter, dart",Senior,2024-04-23,43.0,3
AI/ML Engineer,Tech Company 452,Da Nang,5-14 millions,"python, tensorflow, cv",Fresher,2024-08-19,9.5,1
Mobile Developer,Tech Company 138,Ha Noi,25-58 millions,"kotlin, android",Senior,2025-12-09,41.5,3
Data Scientist,Tech Company 376,Ho Chi Minh,17-31 millions,"sql, tableau, python",Junior,2024-10-21,24.0,2
Tester/QA,Tech Company 162,Ho Chi Minh,10-19 millions,"java, appium",Fresher,2024-06-23,14.5,1
DevOps Engineer,Tech Company 220,Ho Chi Minh,26-55 millions,"azure, ci/cd, terraform",Senior,2025-04-30,40.5,3
AI/ML Engineer,Tech Company 305,Ho Chi Minh,15-31 millions,"python, tensorflow, cv",Junior,2024-01-10,23.0,2
Backend Developer,Tech Company 420,Ha Noi,17-29 millions,"node.js, express",Junior,2024-02-16,23.0,2
AI/ML Engineer,Tech Company 397,Ha Noi,8-17 millions,"python, tensorflow, cv",Fresher,2024-05-30,12.5,1
DevOps Engineer,Tech Company 132,Ho Chi Minh,8-18 millions,"azure, ci/cd, terraform",Fresher,2025-07-12,13.0,1
Tester/QA,Tech Company 457,Ho Chi Minh,28-56 millions,"selenium, python",Senior,2024-12-07,42.0,3
Tester/QA,Tech Company 11,Ha Noi,26-57 millions,"selenium, python",Senior,2025-10-17,41.5,3
Data Scientist,Tech Company 126,Ho Chi Minh,10-18 millions,"python, pytorch, aws",Fresher,2024-02-01,14.0,1
Mobile Developer,Tech Company 328,Ha Noi,26-55 millions,"swift, ios",Senior,2025-01-21,40.5,3
Tester/QA,Tech Company 201,Ho Chi Minh,7-19 millions,"manual testing, sql",Fresher,2024-12-05,13.0,1
AI/ML Engineer,Tech Company 176,Da Nang,21-47 millions,"python, nlp, huggingface",Senior,2025-12-19,34.0,3
Tester/QA,Tech Company 475,Ho Chi Minh,26-59 millions,"java, appium",Senior,2025-05-25,42.5,3
Fullstack Developer,Tech Company 84,Ha Noi,29-58 millions,"python, vuejs, docker",Senior,2025-11-11,43.5,3
AI/ML Engineer,Tech Company 64,Ho Chi Minh,16-28 millions,"python, tensorflow, cv",Junior,2025-08-30,22.0,2
Mobile Developer,Tech Company 71,Ho Chi Minh,9-16 millions,"swift, ios",Fresher,2024-09-14,12.5,1
Fullstack Developer,Tech Company 222,Ho Chi Minh,17-28 millions,"react, node.js, mongo",Junior,2024-07-20,22.5,2
Data Scientist,Tech Company 327,Ho Chi Minh,27-56 millions,"python, pandas, scikit-learn",Senior,2025-11-25,41.5,3
Frontend Developer,Tech Company 289,Ho Chi Minh,18-30 millions,"angular, rxjs",Junior,2024-06-26,24.0,2
Fullstack Developer,Tech Company 284,Da Nang,14-23 millions,"python, vuejs, docker",Junior,2025-03-02,18.5,2
AI/ML Engineer,Tech Company 193,Ho Chi Minh,18-29 millions,"c++, cuda, computer vision",Junior,2024-07-06,23.5,2
Frontend Developer,Tech Company 479,Ha Noi,27-58 millions,"vuejs, nuxt",Senior,2025-05-30,42.5,3
DevOps Engineer,Tech Company 15,Ho Chi Minh,27-59 millions,"azure, ci/cd, terraform",Senior,2025-04-17,43.0,3
Mobile Developer,Tech Company 403,Ho Chi Minh,45-80 millions,"flutter, dart",Lead,2024-11-05,62.5,4
Fullstack Developer,Tech Company 28,Ha Noi,16-30 millions,"python, vuejs, docker",Junior,2024-10-27,23.0,2
Mobile Developer,Tech Company 236,Ho Chi Minh,27-58 millions,"flutter, dart",Senior,2025-06-14,42.5,3
AI/ML Engineer,Tech Company 290,Ho Chi Minh,25-57 millions,"c++, cuda, computer vision",Senior,2024-10-24,41.0,3
Backend Developer,Tech Company 360,Ho Chi Minh,17-30 millions,"python, django",Junior,2024-02-24,23.5,2
Tester/QA,Tech Company 155,Ho Chi Minh,15-30 millions,"manual testing, sql",Junior,2024-06-07,22.5,2
Backend Developer,Tech Company 1,Ha Noi,27-56 millions,"node.js, express",Senior,2024-03-09,41.5,3
Frontend Developer,Tech Company 228,Da Nang,12-24 millions,"vuejs, nuxt",Junior,2025-06-01,18.0,2
AI/ML Engineer,Tech Company 431,Da Nang,13-23 millions,"python, nlp, huggingface",Junior,2024-08-28,18.0,2
Fullstack Developer,Tech Company 246,Ha Noi,28-57 millions,"python, vuejs, docker",Senior,2025-05-02,42.5,3
Tester/QA,Tech Company 410,Ha Noi,17-29 millions,"java, appium",Junior,2025-12-15,23.0,2
Mobile Developer,Tech Company 200,Ho Chi Minh,6-18 millions,react native,Fresher,2025-07-31,12.0,1
Tester/QA,Tech Company 240,Ho Chi Minh,10-18 millions,"selenium, python",Fresher,2024-05-22,14.0,1
Backend Developer,Tech Company 108,Ha Noi,43-81 millions,"java, spring boot",Lead,2025-05-30,62.0,4
Mobile Developer,Tech Company 369,Ha Noi,15-28 millions,"flutter, dart",Junior,2025-11-02,21.5,2
Fullstack Developer,Tech Company 35,Ha Noi,28-58 millions,"java, angular, sql",Senior,2025-02-07,43.0,3
Mobile Developer,Tech Company 475,Ha Noi,44-77 millions,"kotlin, android",Lead,2025-12-26,60.5,4
AI/ML Engineer,Tech Company 179,Ha Noi,28-57 millions,"python, tensorflow, cv",Senior,2025-08-17,42.5,3
Frontend Developer,Tech Company 50,Ha Noi,25-58 millions,"reactjs, typescript",Senior,2024-08-25,41.5,3
Tester/QA,Tech Company 54,Ha Noi,28-59 millions,"java, appium",Senior,2024-08-30,43.5,3
Mobile Developer,Tech Company 59,Ho Chi Minh,45-77 millions,"kotlin, android",Lead,2024-09-13,61.0,4
Tester/QA,Tech Company 165,Ha Noi,9-20 millions,"java, appium",Fresher,2024-06-27,14.5,1
Fullstack Developer,Tech Company 252,Ho Chi Minh,9-17 millions,"python, vuejs, docker",Fresher,2024-09-15,13.0,1
Data Scientist,Tech Company 45,Ho Chi Minh,15-31 millions,"python, pytorch, aws",Junior,2024-07-15,23.0,2
Frontend Developer,Tech Company 271,Ha Noi,26-58 millions,"angular, rxjs",Senior,2025-10-19,42.0,3
Tester/QA,Tech Company 411,Ha Noi,15-31 millions,"java, appium",Junior,2024-05-21,23.0,2
Mobile Developer,Tech Company 153,Ho Chi Minh,9-17 millions,"flutter, dart",Fresher,2025-06-13,13.0,1
Backend Developer,Tech Company 473,Ha Noi,6-20 millions,"go, microservices",Fresher,2024-10-23,13.0,1
DevOps Engineer,Tech Company 39,Ho Chi Minh,28-55 millions,"aws, docker, k8s",Senior,2024-10-21,41.5,3
AI/ML Engineer,Tech Company 299,Ho Chi Minh,27-57 millions,"python, nlp, huggingface",Senior,2024-04-23,42.0,3
AI/ML Engineer,Tech Company 103,Da Nang,11-24 millions,"c++, cuda, computer vision",Junior,2024-09-24,17.5,2
Frontend Developer,Tech Company 307,Ho Chi Minh,43-77 millions,"reactjs, typescript",Lead,2025-03-02,60.0,4
Tester/QA,Tech Company 255,Da Nang,21-45 millions,"manual testing, sql",Senior,2024-02-06,33.0,3
Mobile Developer,Tech Company 11,Ha Noi,26-59 millions,"kotlin, android",Senior,2024-08-21,42.5,3
Data Scientist,Tech Company 378,Ho Chi Minh,44-78 millions,"python, pytorch, aws",Lead,2025-12-01,61.0,4
Mobile Developer,Tech Company 282,Ha Noi,9-18 millions,"kotlin, android",Fresher,2025-03-13,13.5,1
DevOps Engineer,Tech Company 122,Ho Chi Minh,7-18 millions,"azure, ci/cd, terraform",Fresher,2024-02-29,12.5,1
Data Scientist,Tech Company 291,Ha Noi,17-31 millions,"sql, tableau, python",Junior,2025-07-03,24.0,2
Data Scientist,Tech Company 145,Ha Noi,7-17 millions,"python, pandas, scikit-learn",Fresher,2024-07-03,12.0,1
Data Scientist,Tech Company 63,Ho Chi Minh,7-18 millions,"sql, tableau, python",Fresher,2025-11-04,12.5,1
Data Scientist,Tech Company 228,Ho Chi Minh,28-59 millions,"sql, tableau, python",Senior,2024-08-13,43.5,3
AI/ML Engineer,Tech Company 358,Da Nang,21-49 millions,"c++, cuda, computer vision",Senior,2024-11-22,35.0,3
DevOps Engineer,Tech Company 41,Ho Chi Minh,28-58 millions,"azure, ci/cd, terraform",Senior,2024-10-13,43.0,3
Data Scientist,Tech Company 372,Ho Chi Minh,17-28 millions,"sql, tableau, python",Junior,2025-01-16,22.5,2
Data Scientist,Tech Company 11,Ho Chi Minh,27-58 millions,"python, pytorch, aws",Senior,2024-04-26,42.5,3
AI/ML Engineer,Tech Company 31,Ho Chi Minh,16-31 millions,"c++, cuda, computer vision",Junior,2024-03-27,23.5,2
Tester/QA,Tech Company 115,Ha Noi,17-29 millions,"selenium, python",Junior,2024-02-15,23.0,2
Mobile Developer,Tech Company 480,Ho Chi Minh,17-27 millions,"flutter, dart",Junior,2024-12-22,22.0,2
DevOps Engineer,Tech Company 175,Ha Noi,10-19 millions,"azure, ci/cd, terraform",Fresher,2024-01-29,14.5,1
Mobile Developer,Tech Company 148,Ha Noi,28-57 millions,"flutter, dart",Senior,2025-11-25,42.5,3
Data Scientist,Tech Company 487,Ho Chi Minh,18-28 millions,"python, pandas, scikit-learn",Junior,2025-11-29,23.0,2
AI/ML Engineer,Tech Company 186,Can Tho,13-22 millions,"python, nlp, huggingface",Junior,2024-10-07,17.5,2
Backend Developer,Tech Company 434,Ho Chi Minh,15-30 millions,"python, django",Junior,2024-09-27,22.5,2
Tester/QA,Tech Company 327,Ha Noi,16-32 millions,"selenium, python",Junior,2025-05-06,24.0,2
Backend Developer,Tech Company 489,Ho Chi Minh,26-58 millions,"python, django",Senior,2024-11-17,42.0,3
AI/ML Engineer,Tech Company 90,Ho Chi Minh,10-17 millions,"python, nlp, huggingface",Fresher,2025-10-07,13.5,1
Backend Developer,Tech Company 500,Ha Noi,42-80 millions,"java, spring boot",Lead,2024-09-22,61.0,4
DevOps Engineer,Tech Company 56,Ha Noi,17-30 millions,"linux, jenkins, ansible",Junior,2024-12-24,23.5,2
Frontend Developer,Tech Company 213,Ho Chi Minh,7-19 millions,"vuejs, nuxt",Fresher,2025-11-28,13.0,1
DevOps Engineer,Tech Company 83,Da Nang,55-91 millions,"azure, ci/cd, terraform",Manager,2024-02-01,73.0,5
Fullstack Developer,Tech Company 262,Ho Chi Minh,14-30 millions,"python, vuejs, docker",Junior,2024-11-16,22.0,2
Frontend Developer,Tech Company 258,Ha Noi,18-32 millions,"reactjs, typescript",Junior,2025-08-01,25.0,2
Mobile Developer,Tech Company 311,Ha Noi,67-112 millions,"flutter, dart",Manager,2024-02-22,89.5,5
Tester/QA,Tech Company 467,Ha Noi,15-31 millions,"java, appium",Junior,2024-10-27,23.0,2
DevOps Engineer,Tech Company 355,Ho Chi Minh,16-31 millions,"aws, docker, k8s",Junior,2024-04-28,23.5,2
Mobile Developer,Tech Company 469,Ha Noi,14-30 millions,"swift, ios",Junior,2024-03-19,22.0,2
Data Scientist,Tech Company 474,Ha Noi,17-28 millions,"sql, tableau, python",Junior,2024-05-08,22.5,2
Mobile Developer,Tech Company 161,Ha Noi,27-58 millions,react native,Senior,2024-12-15,42.5,3
Fullstack Developer,Tech Company 461,Ho Chi Minh,8-20 millions,"python, vuejs, docker",Fresher,2024-07-21,14.0,1
Fullstack Developer,Tech Company 477,Ha Noi,16-31 millions,"react, node.js, mongo",Junior,2025-12-29,23.5,2
Backend Developer,Tech Company 68,Ho Chi Minh,14-28 millions,"node.js, express",Junior,2024-03-15,21.0,2
Mobile Developer,Tech Company 124,Ha Noi,26-57 millions,"kotlin, android",Senior,2025-07-24,41.5,3
DevOps Engineer,Tech Company 38,Ho Chi Minh,27-55 millions,"linux, jenkins, ansible",Senior,2024-02-16,41.0,3
Tester/QA,Tech Company 149,Ho Chi Minh,28-58 millions,"automation, cypress",Senior,2025-03-22,43.0,3
Fullstack Developer,Tech Company 43,Ha Noi,28-59 millions,"python, vuejs, docker",Senior,2025-06-05,43.5,3
DevOps Engineer,Tech Company 91,Ho Chi Minh,17-29 millions,"linux, jenkins, ansible",Junior,2025-03-25,23.0,2
Frontend Developer,Tech Company 266,Ha Noi,26-56 millions,"vuejs, nuxt",Senior,2025-07-31,41.0,3
Mobile Developer,Tech Company 489,Ha Noi,43-78 millions,"swift, ios",Lead,2024-07-01,60.5,4
Data Scientist,Tech Company 161,Ha Noi,8-19 millions,"sql, tableau, python",Fresher,2025-09-22,13.5,1
